JD	pressure		sunlit
2459690.25577546	1005.31		True
2459690.25571759	1005.27		True
2459690.25565972	1005.25		True
2459690.25560185	1005.25		True
2459690.25554398	1005.26		True
2459690.25548611	1005.25		True
2459690.25541667	1005.29		True
2459690.2553588	1005.25		True
2459690.25530093	1005.31		True
2459690.25524306	1005.27		True
2459690.25518519	1005.31		True
2459690.25512731	1005.27		True
2459690.25506944	1005.27		True
2459690.25501157	1005.3		True
2459690.25494213	1005.29		True
2459690.25488426	1005.28		True
2459690.25482639	1005.29		True
2459690.25476852	1005.3		True
2459690.25469907	1005.25		True
2459690.2546412	1005.3		True
2459690.25458333	1005.25		True
2459690.25452546	1005.26		True
2459690.25445602	1005.25		True
2459690.25439815	1005.25		True
2459690.25434028	1005.24		True
2459690.25428241	1005.26		True
2459690.25422454	1005.3		True
2459690.25416667	1005.27		True
2459690.2541088	1005.27		True
2459690.25405093	1005.26		True
2459690.25398148	1005.27		True
2459690.25392361	1005.28		True
2459690.25386574	1005.27		True
2459690.25380787	1005.28		True
2459690.25373843	1005.26		True
2459690.25368056	1005.27		True
2459690.25362269	1005.27		True
2459690.25356481	1005.27		True
2459690.25350694	1005.28		True
2459690.25344907	1005.25		True
2459690.2533912	1005.25		True
2459690.25333333	1005.26		True
2459690.25326389	1005.25		True
2459690.25320602	1005.27		True
2459690.25314815	1005.27		True
2459690.25309028	1005.25		True
2459690.25303241	1005.26		True
2459690.25297454	1005.29		True
2459690.25291667	1005.24		True
2459690.2528588	1005.29		True
2459690.25280093	1005.24		True
2459690.25274306	1005.21		True
2459690.25268518	1005.21		True
2459690.25262732	1005.18		True
2459690.25255787	1005.18		True
2459690.2525	1005.22		True
2459690.25244213	1005.21		True
2459690.25238426	1005.22		True
2459690.25231481	1005.22		True
2459690.25225694	1005.21		True
2459690.25219907	1005.18		True
2459690.2521412	1005.2		True
2459690.25208333	1005.24		True
2459690.25202546	1005.21		True
2459690.25196759	1005.22		True
2459690.25190972	1005.24		True
2459690.25184028	1005.21		True
2459690.25178241	1005.24		True
2459690.25172454	1005.24		True
2459690.25166667	1005.23		True
2459690.25159722	1005.22		True
2459690.25153935	1005.22		True
2459690.25148148	1005.23		True
2459690.25142361	1005.21		True
2459690.25135417	1005.22		True
2459690.2512963	1005.19		True
2459690.25123843	1005.21		True
2459690.25118056	1005.18		True
2459690.25112268	1005.25		True
2459690.25106481	1005.22		True
2459690.25100694	1005.24		True
2459690.25094907	1005.18		True
2459690.25087963	1005.22		True
2459690.25082176	1005.21		True
2459690.25076389	1005.21		True
2459690.25070602	1005.21		True
2459690.25063657	1005.22		True
2459690.2505787	1005.22		True
2459690.25052083	1005.23		True
2459690.25046296	1005.2		True
2459690.25039352	1005.23		True
2459690.25033565	1005.21		True
2459690.25027778	1005.28		True
2459690.25021991	1005.19		True
2459690.25015046	1005.2		True
2459690.25009259	1005.22		True
2459690.25003472	1005.22		True
2459690.24997685	1005.2		True
2459690.24990741	1005.21		True
2459690.24984954	1005.22		True
2459690.24979167	1005.23		True
2459690.2497338	1005.21		True
2459690.24966435	1005.16		True
2459690.24960648	1005.17		True
2459690.24954861	1005.2		True
2459690.24949074	1005.25		True
2459690.2494213	1005.24		True
2459690.24936343	1005.25		True
2459690.24930556	1005.27		True
2459690.24924768	1005.25		True
2459690.24917824	1005.27		True
2459690.24912037	1005.25		True
2459690.2490625	1005.21		True
2459690.24900463	1005.23		True
2459690.24893519	1005.22		True
2459690.24887731	1005.25		True
2459690.24881944	1005.24		True
2459690.24876157	1005.25		True
2459690.24869213	1005.25		True
2459690.24863426	1005.23		True
2459690.24857639	1005.25		True
2459690.24851852	1005.25		True
2459690.24844907	1005.23		True
2459690.2483912	1005.24		True
2459690.24833333	1005.24		True
2459690.24827546	1005.24		True
2459690.24820602	1005.25		True
2459690.24814815	1005.21		True
2459690.24809028	1005.25		True
2459690.24803241	1005.27		True
2459690.24796296	1005.26		True
2459690.24790509	1005.26		True
2459690.24784722	1005.27		True
2459690.24778935	1005.27		True
2459690.24773148	1005.3		True
2459690.24767361	1005.27		True
2459690.24761574	1005.25		True
2459690.24755787	1005.28		True
2459690.24748843	1005.28		True
2459690.24743056	1005.28		True
2459690.24737269	1005.3		True
2459690.24731481	1005.27		True
2459690.24725694	1005.29		True
2459690.24719907	1005.31		True
2459690.2471412	1005.32		True
2459690.24708333	1005.34		True
2459690.24701389	1005.33		True
2459690.24695602	1005.33		True
2459690.24689815	1005.39		True
2459690.24684028	1005.37		True
2459690.24677083	1005.4		True
2459690.24671296	1005.36		True
2459690.24665509	1005.37		True
2459690.24659722	1005.4		True
2459690.24653935	1005.4		True
2459690.24648148	1005.4		True
2459690.24642361	1005.41		True
2459690.24636574	1005.45		True
2459690.24630787	1005.43		True
2459690.24625	1005.44		True
2459690.24619213	1005.42		True
2459690.24613426	1005.43		True
2459690.24606481	1005.42		True
2459690.24600694	1005.44		True
2459690.24594907	1005.38		True
2459690.2458912	1005.4		True
2459690.24583333	1005.38		True
2459690.24577546	1005.4		True
2459690.24571759	1005.38		True
2459690.24565972	1005.39		True
2459690.24559028	1005.4		True
2459690.24553241	1005.42		True
2459690.24547454	1005.41		True
2459690.24541667	1005.4		True
2459690.2453588	1005.4		True
2459690.24530093	1005.43		True
2459690.24524306	1005.4		True
2459690.24518519	1005.39		True
2459690.24511574	1005.39		True
2459690.24505787	1005.39		True
2459690.24494213	1005.44		True
2459690.24487268	1005.43		True
2459690.24481481	1005.42		True
2459690.24475694	1005.41		True
2459690.24469907	1005.41		True
2459690.2446412	1005.42		True
2459690.24458333	1005.39		True
2459690.24452546	1005.38		True
2459690.24446759	1005.43		True
2459690.24439815	1005.45		True
2459690.24434028	1005.4		True
2459690.24428241	1005.4		True
2459690.24422454	1005.42		True
2459690.24415509	1005.4		True
2459690.24409722	1005.43		True
2459690.24403935	1005.41		True
2459690.24398148	1005.44		True
2459690.24391204	1005.46		True
2459690.24385417	1005.44		True
2459690.2437963	1005.44		True
2459690.24373843	1005.42		True
2459690.24368056	1005.42		True
2459690.24362269	1005.42		True
2459690.24356481	1005.39		True
2459690.24350694	1005.36		True
2459690.2434375	1005.41		True
2459690.24337963	1005.4		True
2459690.24332176	1005.41		True
2459690.24326389	1005.4		True
2459690.24319444	1005.4		True
2459690.24313657	1005.38		True
2459690.2430787	1005.38		True
2459690.24302083	1005.39		True
2459690.24296296	1005.38		True
2459690.24290509	1005.38		True
2459690.24284722	1005.38		True
2459690.24278935	1005.37		True
2459690.24273148	1005.34		True
2459690.24267361	1005.35		True
2459690.24261574	1005.38		True
2459690.24255787	1005.37		True
2459690.24248843	1005.35		True
2459690.24243056	1005.33		True
2459690.24237269	1005.33		True
2459690.24231481	1005.32		True
2459690.24225694	1005.34		True
2459690.24219907	1005.38		True
2459690.2421412	1005.36		True
2459690.24208333	1005.35		True
2459690.24202546	1005.37		True
2459690.24196759	1005.33		True
2459690.24190972	1005.36		True
2459690.24185185	1005.34		True
2459690.24178241	1005.34		True
2459690.24172454	1005.36		True
2459690.24166667	1005.36		True
2459690.2416088	1005.38		True
2459690.24155093	1005.37		True
2459690.24149306	1005.35		True
2459690.24143518	1005.36		True
2459690.24137732	1005.39		True
2459690.24131944	1005.41		True
2459690.24126157	1005.39		True
2459690.2412037	1005.37		True
2459690.24114583	1005.39		True
